architecture,experiment_id,s,t,path_id,step_index,q1,q2,q3,q4,q5,q6,d_x,d_y,d_z,position_residual_m,corrector_iterations,correction_norm,step_reductions,rank_jp,rank_jpd,rank_jd_nred,chart_sigma_1,chart_sigma_2,chart_condition,pointing_sigma_1,pointing_sigma_2,pointing_condition,tangent_principal_angle_1,tangent_principal_angle_2,dist_ua_m,dist_ub_m,regular,label
IntersectingPairsAligned6R,ATR_EXP_022,0.06,-0.06,row_s=+0.060000_-t,2,0.3890776833267131,-0.3972753388028172,0.5944896251075594,0.22677565319847348,-0.311217413696968,0.7,0.2767954042318731,0.7616012822346935,0.5859588646778755,2.7194799110210365e-16,18,2.4817840584724117e-05,0,3,5,2,1.0042008236557243,0.9993768630545752,1.0048269684635331,0.6580529739306215,0.2593681187214562,2.5371390176034927,0.001593708722834712,0.010031676976298608,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,-0.03,row_s=+0.060000_-t,1,0.38079551965261055,-0.3854086680776474,0.585470297808074,0.2513601719114956,-0.3133429582500606,0.7,0.2721095015581243,0.7588294797304389,0.5917214208171108,1.1102230246251565e-16,18,2.4553916485939284e-05,0,3,5,2,1.0008540817728704,0.9993885148417352,1.0014664636518935,0.6679193379232227,0.2456359004852766,2.7191438083915496,0.0016445421011795488,0.009958452633029682,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,0.0,+s,2,0.3722729016546906,-0.3742223749981723,0.577336868716961,0.2765576841567928,-0.31426558974962243,0.7,0.2682872650836002,0.7555238113612028,0.5976668920562721,2.482534153247273e-16,18,1.545201539819894e-05,0,3,5,2,0.9997559517683788,0.9994138926735835,1.0003422596957106,0.6800265779581147,0.23027476560518365,2.9531094133173523,0.0008917124904598695,0.006591238913205391,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,0.03,row_s=+0.060000_+t,1,0.36353663600307357,-0.36375353756245327,0.5700938635391061,0.30227267035925376,-0.3140151491661283,0.7,0.2653656985264859,0.7517239441267181,0.6037318592488896,3.1401849173675503e-16,18,2.338267720929014e-05,0,3,5,2,1.0008451818138644,0.9994514350611964,1.0013945117329115,0.6939852755251876,0.21383640752785177,3.2454027990289607,0.0017246171272456623,0.009533433496136934,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,0.06,row_s=+0.060000_+t,2,0.35461558731129733,-0.3540266979060999,0.5637297093982262,0.3284094426842557,-0.31263828724869874,0.7,0.2633652033261223,0.7474754874309849,0.6098517568776873,1.9229626863835638e-16,18,2.2384666372163224e-05,0,3,5,2,1.004035766187128,0.9994982932847215,1.004539750525731,0.7094174159377488,0.19683821978956664,3.6040633607444934,0.0017601285676689235,0.009164551762616848,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,0.09,row_s=+0.060000_+t,3,0.3455392274229034,-0.34505324071584337,0.5582182387079803,0.35487648812699796,-0.31019540317494776,0.7,0.2622899888650359,0.7428277312609867,0.6159634107727786,1.9229626863835638e-16,18,2.120502400663142e-05,0,3,5,2,1.0092220679393953,0.9995505204067668,1.009675896650719,0.7259829735361768,0.17972673359199012,4.039371099818016,0.001789583360744912,0.008723504162531419,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,0.12,row_s=+0.060000_+t,4,0.33633632688119924,-0.3368318910527259,0.5535211804690129,0.38158996133244033,-0.3067568333126649,0.7,0.2621296728980101,0.7378313477207631,0.6220071839673114,1.5700924586837752e-16,18,1.9901236464482955e-05,0,3,5,2,,,,,,,0.0018130364194533697,0.00823285412246676,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,-0.12,row_s=+0.090000_-t,4,0.4166203017279817,-0.3983379031498738,0.6264346989570448,0.17676989061947992,-0.2958447844226485,0.7,0.29910691001178213,0.7533696668322072,0.5856357242179928,5.087681048627601e-16,18,2.4930576526961886e-05,0,3,5,2,,,,,,,0.0014609649534297368,0.010041269204016545,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,-0.09,row_s=+0.090000_-t,3,0.40871672185687286,-0.38553658507223926,0.6159265571854015,0.20003741346345683,-0.3004847468578213,0.7,0.2931106133289235,0.7517144365469938,0.5907720154516275,1.5700924586837752e-16,18,2.522078987198917e-05,0,3,5,2,1.010527201844806,0.9993578748568079,1.0111765037020382,0.6321976154089665,0.2628540509716299,2.4051279144151376,0.0015125418063657505,0.010185004362072722,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,-0.06,row_s=+0.090000_-t,2,0.40055494566872507,-0.37327464770191154,0.6062980076781573,0.2240880011749005,-0.3038838640683241,0.7,0.28790954478067854,0.7494393551352555,0.5961952255751758,1.1102230246251565e-16,18,2.522677230911494e-05,0,3,5,2,1.0044949240129875,0.9993560794054466,1.005142155747527,0.6400603752849603,0.25045408836247235,2.555599628937285,0.0015606541654685864,0.010218446292309995,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,-0.03,row_s=+0.090000_-t,1,0.3921543755613766,-0.3616100904305687,0.5975857578714766,0.2488366707068422,-0.3060367728084611,0.7,0.2835697297103506,0.7465695973378041,0.6018488553805413,2.220446049250313e-16,18,2.4929685955092178e-05,0,3,5,2,1.000909760122025,0.9993695236692638,1.0015412081480193,0.6506916994457481,0.23588458075210117,2.758517311182715,0.0016042616943485325,0.010133160454951204,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,0.0,+s,3,0.38353873728576277,-0.3505929606119653,0.5898103010941573,0.27418948107073327,-0.30695779758531117,0.7,0.28014271273076047,0.7431399768183414,0.6076701698769537,1.5700924586837752e-16,18,1.6140438657920153e-05,0,3,5,2,0.9997340698498678,0.999397181769663,1.0003370912849767,0.6636848410460928,0.21974011684946854,3.0203171389990002,0.0008584994541864262,0.006881562646177332,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,0.03,row_s=+0.090000_+t,1,0.37473484122911127,-0.34026257958646633,0.5829747770831594,0.3000481094434108,-0.3066805833032905,0.7,0.2776632451307729,0.7391935639854106,0.6135926965552925,1.9229626863835638e-16,18,2.368202409059599e-05,0,3,5,2,1.0008991467464095,0.9994374827765683,1.0014624866437674,0.6786080613879314,0.20262053646252118,3.3491573620103106,0.00166991564935394,0.009677697756444814,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,0.06,row_s=+0.090000_+t,2,0.3657711239740751,-0.33064571784452695,0.5770653327637111,0.32631474144640255,-0.3052560524537275,0.7,0.27614844048885706,0.7347796021839256,0.619549009385056,2.482534153247273e-16,18,2.2637008917768837e-05,0,3,5,2,1.0043102897867633,0.9994870914056789,1.0048256735105012,0.6950500604866723,0.1850717556671537,3.755570686521719,0.0016971199166016806,0.009290169153933383,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,0.09,row_s=+0.090000_+t,3,0.3566762062003422,-0.3217559365945215,0.5720528887966967,0.3528965238719723,-0.3027490478727654,0.7,0.27559843823329644,0.7299510444057626,0.625473399605694,1.1102230246251565e-16,18,2.141170026970036e-05,0,3,5,2,1.0098518047083906,0.9995418603471922,1.0103146699204946,0.7126466087177715,0.16755101021551602,4.253311321734884,0.0017181055344204547,0.008830843185567146,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.09,0.12,row_s=+0.090000_+t,4,0.3474776348995498,-0.31359407815259377,0.5678959204528076,0.3797090576545352,-0.2992342482072671,0.7,0.27599829972093287,0.7247620832540204,0.6313040956848344,2.482534153247273e-16,18,2.006621746686072e-05,0,3,5,2,,,,,,,0.0017330365293548792,0.00832340851926285,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,-0.12,row_s=+0.120000_-t,4,0.4284800903354677,-0.37330046363716773,0.6368420289060067,0.1732797353329624,-0.2889081332030843,0.7,0.30946375329159853,0.7414756069925779,0.5953537684718765,2.482534153247273e-16,18,2.5335662544616606e-05,0,3,5,2,,,,,,,0.0014354924297031973,0.01022723600631099,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,-0.09,row_s=+0.120000_-t,3,0.42040555231879334,-0.36079271037444277,0.6265604669349757,0.19673531754283202,-0.29361351478250575,0.7,0.3037193547161536,0.739776383356976,0.6004044105418245,1.1102230246251565e-16,18,2.5614211394302805e-05,0,3,5,2,,,,,,,0.0014808029673792653,0.010367709008123926,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,-0.06,row_s=+0.120000_-t,2,0.4120999229407252,-0.34878118977261513,0.6172077616577979,0.2209664463103248,-0.2970445892379651,0.7,0.2988214092093472,0.7374261990071755,0.6057296149405025,1.5700924586837752e-16,18,2.5597925469294165e-05,0,3,5,2,,,,,,,0.0015220557601839679,0.010393171286058125,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,-0.03,row_s=+0.120000_-t,1,0.4035832716868606,-0.3373259447690089,0.6088213376412754,0.24588492623819042,-0.29919821175304684,0.7,0.29483589503305807,0.7344526532310554,0.6112700672877076,1.1102230246251565e-16,18,2.5269011016135434e-05,0,3,5,2,,,,,,,0.0015582670358431465,0.010295597358325833,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,0.0,+s,4,0.39487960961104057,-0.32647931179820394,0.6014212823178758,0.27139387274427135,-0.3000918035689052,0.7,0.2918130708955677,0.730893582898982,0.6169600490563287,1.5700924586837752e-16,18,1.6787570496500945e-05,0,3,5,2,,,,,,,0.0008212232048478133,0.007157200197203311,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,0.03,row_s=+0.120000_+t,1,0.3860155838496584,-0.31628304440653127,0.5950092850961358,0.2973925502097905,-0.29976279283138213,0.7,0.28978520797237783,0.726795512980408,0.6227301305958718,1.9229626863835638e-16,18,2.3949091376814502e-05,0,3,5,2,,,,,,,0.0016092720529999396,0.0098099133107282,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,0.06,row_s=+0.120000_+t,2,0.3770189970012452,-0.30676640674322914,0.5895691962647001,0.3237814515663073,-0.2982662989160474,0.7,0.28876592524545475,0.7222113657537972,0.6285101300640836,2.7194799110210365e-16,18,2.2860466645315066e-05,0,3,5,2,,,,,,,0.0016280967536170163,0.009404249587623866,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,0.09,row_s=+0.120000_+t,3,0.3679173921191279,-0.297945464374677,0.5850690645592966,0.3504668305899876,-0.2956714792219205,0.7,0.28875112340324594,0.7171977927761448,0.6342319092968988,1.1102230246251565e-16,18,2.1593493564000334e-05,0,3,5,2,,,,,,,0.001640578782773779,0.008927384213734488,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.12,0.12,row_s=+0.120000_+t,4,0.35873686422912054,-0.28982354849131303,0.5814642066663698,0.37736416472882106,-0.29205718032711664,0.7,0.28972118420863596,0.7118125342889372,0.639831658680552,1.1102230246251565e-16,18,2.021070491659206e-05,0,3,5,2,,,,,,,0.0016469909876127085,0.008404046000948398,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
